INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,VALUE
2024-05-20 02:50:00,2024-05-20 02:55:00,37.28
2024-05-20 02:55:00,2024-05-20 03:00:00,37.65034
2024-05-20 03:00:00,2024-05-20 03:05:00,29.97696
2024-05-20 03:05:00,2024-05-20 03:10:00,31.45267
2024-05-20 03:10:00,2024-05-20 03:15:00,31.52069
2024-05-20 03:15:00,2024-05-20 03:20:00,31.86913
2024-05-20 03:20:00,2024-05-20 03:25:00,31.86913
2024-05-20 03:25:00,2024-05-20 03:30:00,31.86913
2024-05-20 03:30:00,2024-05-20 03:35:00,31.30358
2024-05-20 03:35:00,2024-05-20 03:40:00,31.67852
2024-05-20 03:40:00,2024-05-20 03:45:00,31.67852
2024-05-20 03:45:00,2024-05-20 03:50:00,31.10125
2024-05-20 03:50:00,2024-05-20 03:55:00,30.6706
2024-05-20 03:55:00,2024-05-20 04:00:00,30.26979
2024-05-20 04:00:00,2024-05-20 04:05:00,34.70086
2024-05-20 04:05:00,2024-05-20 04:10:00,34.57607
2024-05-20 04:10:00,2024-05-20 04:15:00,31.78923
2024-05-20 04:15:00,2024-05-20 04:20:00,30.33002
2024-05-20 04:20:00,2024-05-20 04:25:00,29.61854
2024-05-20 04:25:00,2024-05-20 04:30:00,28.33213
2024-05-20 04:30:00,2024-05-20 04:35:00,28.72496
2024-05-20 04:35:00,2024-05-20 04:40:00,27.31135
2024-05-20 04:40:00,2024-05-20 04:45:00,24.83737
2024-05-20 04:45:00,2024-05-20 04:50:00,24.35528
2024-05-20 04:50:00,2024-05-20 04:55:00,23.93495
2024-05-20 04:55:00,2024-05-20 05:00:00,20.98635
2024-05-20 05:00:00,2024-05-20 05:05:00,36.72994
2024-05-20 05:05:00,2024-05-20 05:10:00,31.93974
2024-05-20 05:10:00,2024-05-20 05:15:00,29.31247
2024-05-20 05:15:00,2024-05-20 05:20:00,26.6052
2024-05-20 05:20:00,2024-05-20 05:25:00,26.40555
2024-05-20 05:25:00,2024-05-20 05:30:00,26.829
2024-05-20 05:30:00,2024-05-20 05:35:00,27.25674
2024-05-20 05:35:00,2024-05-20 05:40:00,26.91939
2024-05-20 05:40:00,2024-05-20 05:45:00,26.8132
2024-05-20 05:45:00,2024-05-20 05:50:00,28.3588
2024-05-20 05:50:00,2024-05-20 05:55:00,27.78643
2024-05-20 05:55:00,2024-05-20 06:00:00,27.50589
2024-05-20 06:00:00,2024-05-20 06:05:00,29.35642
2024-05-20 06:05:00,2024-05-20 06:10:00,29.33686
2024-05-20 06:10:00,2024-05-20 06:15:00,28.45639
2024-05-20 06:15:00,2024-05-20 06:20:00,27.72952
2024-05-20 06:20:00,2024-05-20 06:25:00,28.90793
2024-05-20 06:25:00,2024-05-20 06:30:00,29.26432
2024-05-20 06:30:00,2024-05-20 06:35:00,27.30189
2024-05-20 06:35:00,2024-05-20 06:40:00,26.81935
2024-05-20 06:40:00,2024-05-20 06:45:00,25.32425
2024-05-20 06:45:00,2024-05-20 06:50:00,25.91403
2024-05-20 06:50:00,2024-05-20 06:55:00,24.74505
2024-05-20 06:55:00,2024-05-20 07:00:00,24.47458
2024-05-20 07:00:00,2024-05-20 07:05:00,25.15161
2024-05-20 07:05:00,2024-05-20 07:10:00,25.34493
2024-05-20 07:10:00,2024-05-20 07:15:00,24.77243
2024-05-20 07:15:00,2024-05-20 07:20:00,21.82064
2024-05-20 07:20:00,2024-05-20 07:25:00,21.34587
2024-05-20 07:25:00,2024-05-20 07:30:00,20.49866
2024-05-20 07:30:00,2024-05-20 07:35:00,20.38871
2024-05-20 07:35:00,2024-05-20 07:40:00,19.81178
2024-05-20 07:40:00,2024-05-20 07:45:00,17.3051
2024-05-20 07:45:00,2024-05-20 07:50:00,16.50277
2024-05-20 07:50:00,2024-05-20 07:55:00,16.50397
2024-05-20 07:55:00,2024-05-20 08:00:00,18.10254
2024-05-20 08:00:00,2024-05-20 08:05:00,21.20084
2024-05-20 08:05:00,2024-05-20 08:10:00,20.31148
2024-05-20 08:10:00,2024-05-20 08:15:00,19.9222
2024-05-20 08:15:00,2024-05-20 08:20:00,18.25128
2024-05-20 08:20:00,2024-05-20 08:25:00,13.98011
2024-05-20 08:25:00,2024-05-20 08:30:00,13.70611
2024-05-20 08:30:00,2024-05-20 08:35:00,12.85945
2024-05-20 08:35:00,2024-05-20 08:40:00,12.7072
2024-05-20 08:40:00,2024-05-20 08:45:00,10.88411
2024-05-20 08:45:00,2024-05-20 08:50:00,9.53797
2024-05-20 08:50:00,2024-05-20 08:55:00,9.39594
2024-05-20 08:55:00,2024-05-20 09:00:00,9.60447
2024-05-20 09:00:00,2024-05-20 09:05:00,9.54193
2024-05-20 09:05:00,2024-05-20 09:10:00,12.76168
2024-05-20 09:10:00,2024-05-20 09:15:00,12.53247
2024-05-20 09:15:00,2024-05-20 09:20:00,9.45803
2024-05-20 09:20:00,2024-05-20 09:25:00,7.85405
2024-05-20 09:25:00,2024-05-20 09:30:00,8.22991
2024-05-20 09:30:00,2024-05-20 09:35:00,7.88939
2024-05-20 09:35:00,2024-05-20 09:40:00,7.67357
2024-05-20 09:40:00,2024-05-20 09:45:00,7.59153
2024-05-20 09:45:00,2024-05-20 09:50:00,7.34819
2024-05-20 09:50:00,2024-05-20 09:55:00,7.34819
2024-05-20 09:55:00,2024-05-20 10:00:00,7.12468
2024-05-20 10:00:00,2024-05-20 10:05:00,6.98563
2024-05-20 10:05:00,2024-05-20 10:10:00,6.98563
2024-05-20 10:10:00,2024-05-20 10:15:00,6.33996
2024-05-20 10:15:00,2024-05-20 10:20:00,6.80672
2024-05-20 10:20:00,2024-05-20 10:25:00,6.97809
2024-05-20 10:25:00,2024-05-20 10:30:00,7.27116
2024-05-20 10:30:00,2024-05-20 10:35:00,7.28118
2024-05-20 10:35:00,2024-05-20 10:40:00,7.83489
2024-05-20 10:40:00,2024-05-20 10:45:00,10.82048
2024-05-20 10:45:00,2024-05-20 10:50:00,11.15307
2024-05-20 10:50:00,2024-05-20 10:55:00,12.48899
2024-05-20 10:55:00,2024-05-20 11:00:00,12.48899
2024-05-20 11:00:00,2024-05-20 11:05:00,10.98221
2024-05-20 11:05:00,2024-05-20 11:10:00,11.15091
2024-05-20 11:10:00,2024-05-20 11:15:00,11.33659
2024-05-20 11:15:00,2024-05-20 11:20:00,12.48099
2024-05-20 11:20:00,2024-05-20 11:25:00,15.08053
2024-05-20 11:25:00,2024-05-20 11:30:00,17.9397
2024-05-20 11:30:00,2024-05-20 11:35:00,19.8647
2024-05-20 11:35:00,2024-05-20 11:40:00,23.00637
2024-05-20 11:40:00,2024-05-20 11:45:00,24.38987
2024-05-20 11:45:00,2024-05-20 11:50:00,23.62397
2024-05-20 11:50:00,2024-05-20 11:55:00,23.73764
2024-05-20 11:55:00,2024-05-20 12:00:00,25.45079
2024-05-20 12:00:00,2024-05-20 12:05:00,16.2669
2024-05-20 12:05:00,2024-05-20 12:10:00,15.10839
2024-05-20 12:10:00,2024-05-20 12:15:00,16.7067
2024-05-20 12:15:00,2024-05-20 12:20:00,19.20607
2024-05-20 12:20:00,2024-05-20 12:25:00,20.34555
2024-05-20 12:25:00,2024-05-20 12:30:00,20.34555
2024-05-20 12:30:00,2024-05-20 12:35:00,20.34555
2024-05-20 12:35:00,2024-05-20 12:40:00,24.44338
2024-05-20 12:40:00,2024-05-20 12:45:00,24.86954
2024-05-20 12:45:00,2024-05-20 12:50:00,25.32562
2024-05-20 12:50:00,2024-05-20 12:55:00,25.61969
2024-05-20 12:55:00,2024-05-20 13:00:00,29.01853
2024-05-20 13:00:00,2024-05-20 13:05:00,29.65654
2024-05-20 13:05:00,2024-05-20 13:10:00,30.11415
2024-05-20 13:10:00,2024-05-20 13:15:00,29.29861
2024-05-20 13:15:00,2024-05-20 13:20:00,31.96592
2024-05-20 13:20:00,2024-05-20 13:25:00,31.46954
2024-05-20 13:25:00,2024-05-20 13:30:00,31.46954
2024-05-20 13:30:00,2024-05-20 13:35:00,30.77735
2024-05-20 13:35:00,2024-05-20 13:40:00,28.96449
2024-05-20 13:40:00,2024-05-20 13:45:00,23.46546
2024-05-20 13:45:00,2024-05-20 13:50:00,19.45751
2024-05-20 13:50:00,2024-05-20 13:55:00,21.45407
2024-05-20 13:55:00,2024-05-20 14:00:00,21.61919
2024-05-20 14:00:00,2024-05-20 14:05:00,26.88204
2024-05-20 14:05:00,2024-05-20 14:10:00,29.49809
2024-05-20 14:10:00,2024-05-20 14:15:00,29.22216
2024-05-20 14:15:00,2024-05-20 14:20:00,26.24516
2024-05-20 14:20:00,2024-05-20 14:25:00,28.9347
2024-05-20 14:25:00,2024-05-20 14:30:00,30.46648
2024-05-20 14:30:00,2024-05-20 14:35:00,22.59165
2024-05-20 14:35:00,2024-05-20 14:40:00,10.81795
2024-05-20 14:40:00,2024-05-20 14:45:00,8.30083
2024-05-20 14:45:00,2024-05-20 14:50:00,4.38
2024-05-20 14:50:00,2024-05-20 14:55:00,3.98021
2024-05-20 14:55:00,2024-05-20 15:00:00,11.40634
2024-05-20 15:00:00,2024-05-20 15:05:00,18.79137
2024-05-20 15:05:00,2024-05-20 15:10:00,26.43208
2024-05-20 15:10:00,2024-05-20 15:15:00,29.67375
2024-05-20 15:15:00,2024-05-20 15:20:00,33.43318
2024-05-20 15:20:00,2024-05-20 15:25:00,23.06295
2024-05-20 15:25:00,2024-05-20 15:30:00,23.0396
2024-05-20 15:30:00,2024-05-20 15:35:00,27.86412
2024-05-20 15:35:00,2024-05-20 15:40:00,22.17613
2024-05-20 15:40:00,2024-05-20 15:45:00,23.03352
2024-05-20 15:45:00,2024-05-20 15:50:00,19.02982
2024-05-20 15:50:00,2024-05-20 15:55:00,14.45366
2024-05-20 15:55:00,2024-05-20 16:00:00,11.73188
2024-05-20 16:00:00,2024-05-20 16:05:00,8.58753
2024-05-20 16:05:00,2024-05-20 16:10:00,7.14917
2024-05-20 16:10:00,2024-05-20 16:15:00,8.32022
2024-05-20 16:15:00,2024-05-20 16:20:00,8.31375
2024-05-20 16:20:00,2024-05-20 16:25:00,6.2931
2024-05-20 16:25:00,2024-05-20 16:30:00,8.38327
2024-05-20 16:30:00,2024-05-20 16:35:00,6.74411
2024-05-20 16:35:00,2024-05-20 16:40:00,5.95365
2024-05-20 16:40:00,2024-05-20 16:45:00,4.75354
2024-05-20 16:45:00,2024-05-20 16:50:00,-0.0007
2024-05-20 16:50:00,2024-05-20 16:55:00,-1.36041
2024-05-20 16:55:00,2024-05-20 17:00:00,1.95554
2024-05-20 17:00:00,2024-05-20 17:05:00,-2.38964
2024-05-20 17:05:00,2024-05-20 17:10:00,-0.01913
2024-05-20 17:10:00,2024-05-20 17:15:00,-4.40961
2024-05-20 17:15:00,2024-05-20 17:20:00,-5.11288
2024-05-20 17:20:00,2024-05-20 17:25:00,-2.92224
2024-05-20 17:25:00,2024-05-20 17:30:00,-6.2242
2024-05-20 17:30:00,2024-05-20 17:35:00,-2.60477
2024-05-20 17:35:00,2024-05-20 17:40:00,-4.95011
2024-05-20 17:40:00,2024-05-20 17:45:00,-5.35699
2024-05-20 17:45:00,2024-05-20 17:50:00,-5.42419
2024-05-20 17:50:00,2024-05-20 17:55:00,-11.17657
2024-05-20 17:55:00,2024-05-20 18:00:00,-10.42975
2024-05-20 18:00:00,2024-05-20 18:05:00,-10.79359
2024-05-20 18:05:00,2024-05-20 18:10:00,-9.24222
2024-05-20 18:10:00,2024-05-20 18:15:00,-10.89154
2024-05-20 18:15:00,2024-05-20 18:20:00,-5.2133
2024-05-20 18:20:00,2024-05-20 18:25:00,-6.46439
2024-05-20 18:25:00,2024-05-20 18:30:00,-7.72023
2024-05-20 18:30:00,2024-05-20 18:35:00,-5.72384
2024-05-20 18:35:00,2024-05-20 18:40:00,-4.72805
2024-05-20 18:40:00,2024-05-20 18:45:00,-14.78914
2024-05-20 18:45:00,2024-05-20 18:50:00,-10.22424
2024-05-20 18:50:00,2024-05-20 18:55:00,-15.70367
2024-05-20 18:55:00,2024-05-20 19:00:00,-15.52808
2024-05-20 19:00:00,2024-05-20 19:05:00,-13.36423
2024-05-20 19:05:00,2024-05-20 19:10:00,-13.92574
2024-05-20 19:10:00,2024-05-20 19:15:00,-14.10326
2024-05-20 19:15:00,2024-05-20 19:20:00,-15.05292
2024-05-20 19:20:00,2024-05-20 19:25:00,-16.1243
2024-05-20 19:25:00,2024-05-20 19:30:00,-16.12044
2024-05-20 19:30:00,2024-05-20 19:35:00,-9.6198
2024-05-20 19:35:00,2024-05-20 19:40:00,-15.44719
2024-05-20 19:40:00,2024-05-20 19:45:00,-15.8222
2024-05-20 19:45:00,2024-05-20 19:50:00,-16.32674
2024-05-20 19:50:00,2024-05-20 19:55:00,-16.29186
2024-05-20 19:55:00,2024-05-20 20:00:00,-16.30741
2024-05-20 20:00:00,2024-05-20 20:05:00,-12.49349
2024-05-20 20:05:00,2024-05-20 20:10:00,-13.91099
2024-05-20 20:10:00,2024-05-20 20:15:00,-13.91099
2024-05-20 20:15:00,2024-05-20 20:20:00,-12.21162
2024-05-20 20:20:00,2024-05-20 20:25:00,-12.21162
2024-05-20 20:25:00,2024-05-20 20:30:00,-11.74934
2024-05-20 20:30:00,2024-05-20 20:35:00,-11.74934
2024-05-20 20:35:00,2024-05-20 20:40:00,-13.56699
2024-05-20 20:40:00,2024-05-20 20:45:00,-14.87086
2024-05-20 20:45:00,2024-05-20 20:50:00,-13.99489
2024-05-20 20:50:00,2024-05-20 20:55:00,-17.91005
2024-05-20 20:55:00,2024-05-20 21:00:00,-19.1734
2024-05-20 21:00:00,2024-05-20 21:05:00,-19.46903
2024-05-20 21:05:00,2024-05-20 21:10:00,-19.01104
2024-05-20 21:10:00,2024-05-20 21:15:00,-19.86155
2024-05-20 21:15:00,2024-05-20 21:20:00,-15.43644
2024-05-20 21:20:00,2024-05-20 21:25:00,-19.87839
2024-05-20 21:25:00,2024-05-20 21:30:00,-15.90827
2024-05-20 21:30:00,2024-05-20 21:35:00,-18.08794
2024-05-20 21:35:00,2024-05-20 21:40:00,-17.978
2024-05-20 21:40:00,2024-05-20 21:45:00,-17.74968
2024-05-20 21:45:00,2024-05-20 21:50:00,-15.33643
2024-05-20 21:50:00,2024-05-20 21:55:00,-15.91566
2024-05-20 21:55:00,2024-05-20 22:00:00,-17.42383
2024-05-20 22:00:00,2024-05-20 22:05:00,-16.41751
2024-05-20 22:05:00,2024-05-20 22:10:00,-16.46098
2024-05-20 22:10:00,2024-05-20 22:15:00,-19.62245
2024-05-20 22:15:00,2024-05-20 22:20:00,-16.03365
2024-05-20 22:20:00,2024-05-20 22:25:00,-16.39817
2024-05-20 22:25:00,2024-05-20 22:30:00,-16.38877
2024-05-20 22:30:00,2024-05-20 22:35:00,-21.02938
2024-05-20 22:35:00,2024-05-20 22:40:00,-21.37813
2024-05-20 22:40:00,2024-05-20 22:45:00,-21.44383
2024-05-20 22:45:00,2024-05-20 22:50:00,-22.66329
2024-05-20 22:50:00,2024-05-20 22:55:00,-20.73048
2024-05-20 22:55:00,2024-05-20 23:00:00,-21.06273
2024-05-20 23:00:00,2024-05-20 23:05:00,-27.92045
2024-05-20 23:05:00,2024-05-20 23:10:00,-28.05358
2024-05-20 23:10:00,2024-05-20 23:15:00,-29.25714
2024-05-20 23:15:00,2024-05-20 23:20:00,-28.72649
2024-05-20 23:20:00,2024-05-20 23:25:00,-27.94743
2024-05-20 23:25:00,2024-05-20 23:30:00,-30.07045
2024-05-20 23:30:00,2024-05-20 23:35:00,-30.0097
2024-05-20 23:35:00,2024-05-20 23:40:00,-30.27858
2024-05-20 23:40:00,2024-05-20 23:45:00,-28.61297
2024-05-20 23:45:00,2024-05-20 23:50:00,-27.89758
2024-05-20 23:50:00,2024-05-20 23:55:00,-23.9229
2024-05-20 23:55:00,2024-05-21 00:00:00,-23.83528
2024-05-21 00:00:00,2024-05-21 00:05:00,-26.49975
2024-05-21 00:05:00,2024-05-21 00:10:00,-27.48649
2024-05-21 00:10:00,2024-05-21 00:15:00,-27.73759
2024-05-21 00:15:00,2024-05-21 00:20:00,-22.74068
2024-05-21 00:20:00,2024-05-21 00:25:00,-2.6234
2024-05-21 00:25:00,2024-05-21 00:30:00,-1.54459
2024-05-21 00:30:00,2024-05-21 00:35:00,-7.08873
2024-05-21 00:35:00,2024-05-21 00:40:00,-5.87524
2024-05-21 00:40:00,2024-05-21 00:45:00,-4.94303
2024-05-21 00:45:00,2024-05-21 00:50:00,0.33561
2024-05-21 00:50:00,2024-05-21 00:55:00,1.28756
2024-05-21 00:55:00,2024-05-21 01:00:00,-2.37271
2024-05-21 01:00:00,2024-05-21 01:05:00,-5.30038
2024-05-21 01:05:00,2024-05-21 01:10:00,-6.26805
2024-05-21 01:10:00,2024-05-21 01:15:00,-4.43054
2024-05-21 01:15:00,2024-05-21 01:20:00,-1.34596
2024-05-21 01:20:00,2024-05-21 01:25:00,7.65099
2024-05-21 01:25:00,2024-05-21 01:30:00,9.22975
2024-05-21 01:30:00,2024-05-21 01:35:00,3.81614
2024-05-21 01:35:00,2024-05-21 01:40:00,12.82275
2024-05-21 01:40:00,2024-05-21 01:45:00,20.30149
2024-05-21 01:45:00,2024-05-21 01:50:00,22.52878
2024-05-21 01:50:00,2024-05-21 01:55:00,29.28026
2024-05-21 01:55:00,2024-05-21 02:00:00,41.13995
2024-05-21 02:00:00,2024-05-21 02:05:00,41.13995
2024-05-21 02:05:00,2024-05-21 02:10:00,21.3248
2024-05-21 02:10:00,2024-05-21 02:15:00,22.08169
2024-05-21 02:15:00,2024-05-21 02:20:00,34.4885
2024-05-21 02:20:00,2024-05-21 02:25:00,43.0092
2024-05-21 02:25:00,2024-05-21 02:30:00,45.12357
2024-05-21 02:30:00,2024-05-21 02:35:00,42.77766
2024-05-21 02:35:00,2024-05-21 02:40:00,42.39
2024-05-21 02:40:00,2024-05-21 02:45:00,42.39623
2024-05-21 02:45:00,2024-05-21 02:50:00,42.61485
2024-05-21 02:50:00,2024-05-21 02:55:00,35.2861
2024-05-21 02:55:00,2024-05-21 03:00:00,36.50332
2024-05-21 03:00:00,2024-05-21 03:05:00,42.77656
2024-05-21 03:05:00,2024-05-21 03:10:00,53.27717
2024-05-21 03:10:00,2024-05-21 03:15:00,53.20763
2024-05-21 03:15:00,2024-05-21 03:20:00,57.99161
2024-05-21 03:20:00,2024-05-21 03:25:00,57.27516
2024-05-21 03:25:00,2024-05-21 03:30:00,51.41642
2024-05-21 03:30:00,2024-05-21 03:35:00,53.65444
2024-05-21 03:35:00,2024-05-21 03:40:00,52.20924
2024-05-21 03:40:00,2024-05-21 03:45:00,49.76447
2024-05-21 03:45:00,2024-05-21 03:50:00,43.27227
2024-05-21 03:50:00,2024-05-21 03:55:00,40.82941
2024-05-21 03:55:00,2024-05-21 04:00:00,34.98357
2024-05-21 04:00:00,2024-05-21 04:05:00,40.92227
2024-05-21 04:05:00,2024-05-21 04:10:00,38.23923
2024-05-21 04:10:00,2024-05-21 04:15:00,38.23923
2024-05-21 04:15:00,2024-05-21 04:20:00,38.23923
2024-05-21 04:20:00,2024-05-21 04:25:00,38.23923
2024-05-21 04:25:00,2024-05-21 04:30:00,38.23923
2024-05-21 04:30:00,2024-05-21 04:35:00,35.26503
2024-05-21 04:35:00,2024-05-21 04:40:00,34.46378
2024-05-21 04:40:00,2024-05-21 04:45:00,29.49083
2024-05-21 04:45:00,2024-05-21 04:50:00,30.54642
2024-05-21 04:50:00,2024-05-21 04:55:00,30.04451
2024-05-21 04:55:00,2024-05-21 05:00:00,27.43261
2024-05-21 05:00:00,2024-05-21 05:05:00,34.50422
2024-05-21 05:05:00,2024-05-21 05:10:00,30.74311
2024-05-21 05:10:00,2024-05-21 05:15:00,27.50435
2024-05-21 05:15:00,2024-05-21 05:20:00,29.3324
2024-05-21 05:20:00,2024-05-21 05:25:00,30.57297
2024-05-21 05:25:00,2024-05-21 05:30:00,32.35036
2024-05-21 05:30:00,2024-05-21 05:35:00,32.30361
2024-05-21 05:35:00,2024-05-21 05:40:00,32.11452
2024-05-21 05:40:00,2024-05-21 05:45:00,31.74195
2024-05-21 05:45:00,2024-05-21 05:50:00,31.61758
2024-05-21 05:50:00,2024-05-21 05:55:00,31.65605
2024-05-21 05:55:00,2024-05-21 06:00:00,25.88476
2024-05-21 06:00:00,2024-05-21 06:05:00,38.52807
2024-05-21 06:05:00,2024-05-21 06:10:00,37.03476
2024-05-21 06:10:00,2024-05-21 06:15:00,35.70301
2024-05-21 06:15:00,2024-05-21 06:20:00,34.20445
2024-05-21 06:20:00,2024-05-21 06:25:00,28.8997
2024-05-21 06:25:00,2024-05-21 06:30:00,28.66238
2024-05-21 06:30:00,2024-05-21 06:35:00,28.06741
2024-05-21 06:35:00,2024-05-21 06:40:00,27.47921
2024-05-21 06:40:00,2024-05-21 06:45:00,26.68922
2024-05-21 06:45:00,2024-05-21 06:50:00,25.39548
2024-05-21 06:50:00,2024-05-21 06:55:00,25.41409
2024-05-21 06:55:00,2024-05-21 07:00:00,24.98225
2024-05-21 07:00:00,2024-05-21 07:05:00,26.61844
2024-05-21 07:05:00,2024-05-21 07:10:00,24.01438
2024-05-21 07:10:00,2024-05-21 07:15:00,18.79882
2024-05-21 07:15:00,2024-05-21 07:20:00,16.82076
2024-05-21 07:20:00,2024-05-21 07:25:00,14.32925
2024-05-21 07:25:00,2024-05-21 07:30:00,13.59653
2024-05-21 07:30:00,2024-05-21 07:35:00,14.15124
2024-05-21 07:35:00,2024-05-21 07:40:00,9.70129
2024-05-21 07:40:00,2024-05-21 07:45:00,8.9578
2024-05-21 07:45:00,2024-05-21 07:50:00,8.7122
2024-05-21 07:50:00,2024-05-21 07:55:00,8.67493
2024-05-21 07:55:00,2024-05-21 08:00:00,8.71021
